Total time, 55.97s, 100.00%
	,Train time, 42.39s, 75.74%
	,	,Evaluation time, 41.68s, 98.34%
	,	,Ask time, 0.25s, 0.59%
	,	,Tell time, 0.45s, 1.07%
	,Test time, 13.19s, 23.57%
	,Logging time, 0.39s, 0.69%
	,Writing time, 0.00s, 0.00%
Iter:0, train:15.70s, eval:96%, ask:2%, tell:3%
Iter:1, train:2.97s, eval:100%, ask:0%, tell:0%
Iter:2, train:2.96s, eval:100%, ask:0%, tell:0%
Iter:3, train:2.96s, eval:100%, ask:0%, tell:0%
Iter:4, train:2.97s, eval:100%, ask:0%, tell:0%
Iter:5, train:2.97s, eval:100%, ask:0%, tell:0%
Iter:6, train:2.97s, eval:100%, ask:0%, tell:0%
Iter:7, train:2.97s, eval:100%, ask:0%, tell:0%
Iter:8, train:2.96s, eval:100%, ask:0%, tell:0%
Iter:9, train:2.97s, eval:100%, ask:0%, tell:0%
Iter:9, test:13.19s
Iter:0, logging:0.38s
Iter:1, logging:0.00s
Iter:3, logging:0.00s
Iter:4, logging:0.00s
Iter:5, logging:0.00s
Iter:7, logging:0.00s
Iter:9, logging:0.00s
